Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
4021780172,31009,28846,128,1,1,512,1,1,32,0.000,0.000,,,,,NVIDIA H100 NVL (0),1,,7,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
4021918190,15072,28853,,,,,,,,,,0.524,34785.991,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4022123794,3456,28854,,,,,,,,,,0.066,18962.907,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4022877280,16448,28879,,,,,,,,,,0.262,15937.569,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4023242278,438728,28880,,,,,,,,,,2.097,4779.409,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4023722511,1536,28881,,,,,,,,,,0.066,42666.623,Device,,NVIDIA H100 NVL (0),1,,7,[CUDA memset]
4023736495,1696,28882,,,,,,,,,,0.524,309136.456,Device,,NVIDIA H100 NVL (0),1,,7,[CUDA memset]
4023835729,31777,28887,128,1,1,512,1,1,32,0.000,0.000,,,,,NVIDIA H100 NVL (0),1,,7,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
4023975187,15073,28894,,,,,,,,,,0.524,34783.370,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4024180599,3168,28895,,,,,,,,,,0.066,20686.832,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4024959269,16224,28920,,,,,,,,,,0.262,16157.770,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4025329420,429544,28921,,,,,,,,,,2.097,4882.170,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4025798068,1568,28922,,,,,,,,,,0.066,41795.912,Device,,NVIDIA H100 NVL (0),1,,7,[CUDA memset]
